SMILES;cas.index.name;cas.rn;Parameter;Value
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-;446-72-0;IC50;24.9 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-;446-72-0;IC50;26.5 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-;446-72-0;IC50;26.5 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12;4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(4-hydroxyphenyl)-;446-72-0;IC50;50 µM
COc1ccc(C(=O)O)cc1;Benzoic acid, 4-methoxy-;100-09-4;IC50;> 50 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;4H-1-Benzopyran-4-one, 7-hydroxy-3-(4-hydroxyphenyl)-;486-66-8;IC50;> 30 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;4H-1-Benzopyran-4-one, 7-hydroxy-3-(4-hydroxyphenyl)-;486-66-8;IC50;50 µM
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;4H-1-Benzopyran-4-one, 7-hydroxy-3-(4-hydroxyphenyl)-;486-66-8;IC50;> 100 µM
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O;Cyclohexanecarboxylic acid, 3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,4,5-trihydroxy-, (1S,3R,4R,5R)-;327-97-9;IC50;57.01 µM
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O;Cyclohexanecarboxylic acid, 3-[[3-(3,4-dihydroxyphenyl)-1-oxo-2-propen-1-yl]oxy]-1,4,5-trihydroxy-, (1S,3R,4R,5R)-;327-97-9;IC50;17.59 mg/L
O=C(O)/C=C/c1ccccc1;2-Propenoic acid, 3-phenyl-, (2E)-;140-10-3;IC50;> 200 µM
COC(=O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-, methyl ester;99-24-1;IC50;11.1 µM
COC(=O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-, methyl ester;99-24-1;IC50;18.9 µM
COC(=O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-, methyl ester;99-24-1;IC50;29.4 µM
COC(=O)c1cc(O)c(O)c(O)c1;Benzoic acid, 3,4,5-trihydroxy-, methyl ester;99-24-1;IC50;> 100 µM
